company_name_s,posting_id,job_category_kor,posting_title_j,posting_tech_stack,education_j,education_s,employment_type,position,company_keywords_jumpit,company_tech_stack,company_type,industry,exp_min,exp_max,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total
(주)다우기술,51689610,서버/백엔드 개발자,공통 SW 아키텍처 개발,C;Java;SpringFramework;JavaScript;Oracle;jQuery;MySQL;Linux,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","평균연봉 상위 10%;주거복지;다우키움 계열사;유연근무제;코스피;평균연봉 7,000 이상",ERP;C;PostgreSQL;Mfc;Mantis;VPN;JavaScript;MySQL;Objective-C;Oracle;Python;Java;C++;L2;L3;vmware;L4;Redis;MariaDB;Jira;Kotlin;Vue.js;jQuery;Linux;Cisco;Spring Framework;Swift;Mybatis;DB,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,포털 및 기타 인터넷 정보매개 서비스업,5,20,초대졸(예정),2025.09.01 00:00,2025.09.09 23:59,325,21
(주)다우기술,51689623,서버/백엔드 개발자,자산운용 시스템 개발,C;C++;Oracle;Jira;ERP;DB,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","평균연봉 상위 10%;주거복지;다우키움 계열사;유연근무제;코스피;평균연봉 7,000 이상",ERP;C;PostgreSQL;Mfc;Mantis;VPN;JavaScript;MySQL;Objective-C;Oracle;Python;Java;C++;L2;L3;vmware;L4;Redis;MariaDB;Jira;Kotlin;Vue.js;jQuery;Linux;Cisco;Spring Framework;Swift;Mybatis;DB,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,포털 및 기타 인터넷 정보매개 서비스업,5,10,초대졸(예정),2025.09.01 00:00,2025.09.09 23:59,345,16
(주)다우기술,51689650,DBA,데이터베이스 엔지니어,Oracle;Mantis,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,"","평균연봉 상위 10%;주거복지;다우키움 계열사;유연근무제;코스피;평균연봉 7,000 이상",ERP;C;PostgreSQL;Mfc;Mantis;VPN;JavaScript;MySQL;Objective-C;Oracle;Python;Java;C++;L2;L3;vmware;L4;Redis;MariaDB;Jira;Kotlin;Vue.js;jQuery;Linux;Cisco;Spring Framework;Swift;Mybatis;DB,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,포털 및 기타 인터넷 정보매개 서비스업,5,20,초대졸(예정),2025.09.01 00:00,2025.09.09 23:59,247,12
(주)다우기술,51689667,서버/백엔드 개발자,투자정보서버 개발,Redis;Linux;Oracle;C;MySQL,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접후결정,"평균연봉 상위 10%;주거복지;다우키움 계열사;유연근무제;코스피;평균연봉 7,000 이상",ERP;C;PostgreSQL;Mfc;Mantis;VPN;JavaScript;MySQL;Objective-C;Oracle;Python;Java;C++;L2;L3;vmware;L4;Redis;MariaDB;Jira;Kotlin;Vue.js;jQuery;Linux;Cisco;Spring Framework;Swift;Mybatis;DB,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,포털 및 기타 인터넷 정보매개 서비스업,5,20,대졸(예정),2025.09.01 00:00,2025.09.09 23:59,241,7
(주)다우기술,51689868,DBA,데이터 아키텍트,Oracle;MySQL;MariaDB;PostgreSQL,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접후결정,"평균연봉 상위 10%;주거복지;다우키움 계열사;유연근무제;코스피;평균연봉 7,000 이상",ERP;C;PostgreSQL;Mfc;Mantis;VPN;JavaScript;MySQL;Objective-C;Oracle;Python;Java;C++;L2;L3;vmware;L4;Redis;MariaDB;Jira;Kotlin;Vue.js;jQuery;Linux;Cisco;Spring Framework;Swift;Mybatis;DB,1000대기업;중견기업;코스피;외부감사법인;수출입 기업,포털 및 기타 인터넷 정보매개 서비스업,7,20,초대졸(예정),2025.09.01 00:00,2025.09.09 23:59,181,3
대진정보통신(주),51734463,정보보안 담당자,PIA자격/개인정보보호컨설팅(6~10),ISMS;CPPG,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",2호선 역세권 기업,ISMS;Hack;Azure Security Center;CISSP;CISA;CPPG,중소기업,"",6,10,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,62,
(주)더블미디어,51741529,프론트엔드 개발자,웹 프론트엔드 개발자,React;NestJS;Vue.js;CSS3,무관,학력무관,정규직,"",매출액 500억 기업;장기근속 포상;7호선 역세권 기업;점심지원;사내 카페;영업이익률 20% 이상,Golang;Vue.js;CSS 3;JavaScript;MySQL;Redis;AWS;React;NestJS,중소기업,위성 및 기타 방송업,3,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.04 00:00,2025.10.03 23:59,133,38
(주)더블미디어,51741538,서버/백엔드 개발자,백엔드 개발자 (부산),Golang;JavaScript;MySQL;Redis;AWS,무관,학력무관,정규직,"",매출액 500억 기업;장기근속 포상;7호선 역세권 기업;점심지원;사내 카페;영업이익률 20% 이상,Golang;Vue.js;CSS 3;JavaScript;MySQL;Redis;AWS;React;NestJS,중소기업,위성 및 기타 방송업,3,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.04 00:00,2025.10.03 23:59,179,11
(주)더블미디어,51741559,서버/백엔드 개발자,백엔드 개발자,Golang;JavaScript;MySQL;Redis;AWS,무관,학력무관,정규직,"",매출액 500억 기업;장기근속 포상;7호선 역세권 기업;점심지원;사내 카페;영업이익률 20% 이상,Golang;Vue.js;CSS 3;JavaScript;MySQL;Redis;AWS;React;NestJS,중소기업,위성 및 기타 방송업,3,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.04 00:00,2025.10.03 23:59,260,35
(주)더블유쇼핑,51606784,개발 PM;웹 풀스택 개발자,IT 서비스 운영 및 외주관리 PM,Spring;Thymeleaf;Oracle;Java;SQL,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",장기근속 포상;미디어윌홀딩스 계열사;매출액 1000억 기업;2호선 역세권 기업,Java;Thymeleaf;Spring;Oracle;SQL,1000대기업;중견기업;주식회사;외부감사법인,위성 및 기타 방송업,8,12,대졸(예정),2025.08.21 00:00,2025.09.19 23:59,410,50
(주)더스윙,51692814,서버/백엔드 개발자,시니어 백엔드 개발자(5년 이상),SpringBoot;SpringDataJPA;Java;Kotlin,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",연봉상승률 20% 이상;매출액 500억 기업;주거복지;급성장중;4호선 역세권 기업;유연근무제;점심지원;시리즈A 투자유치;예비 유니콘,Jetpack Compose;Router;FLEX;Flutter;Coroutine;Swift;iOS;Android OS;Rxswift;fastlane;Dart;Java;Spring Boot;Spring Data JPA;Kotlin,중소기업;외국인 투자기업;주식회사;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,15,대졸(예정),2025.08.29 00:00,2025.09.27 23:59,140,28
(주)더아머베어러,51564425,인공지능/머신러닝,신기술 개발자 경력 채용,.NET;ASP.NET;Python;RESTAPI;Docker;Kubernetes;AWS;Java,고등학교졸업 이상,고교졸업 이상,정규직,"","평균연봉 상위 10%;연봉상승률 30% 이상;급성장중;9호선 역세권 기업;유연근무제;점심지원;평균연봉 7,000 이상",C#;Java;MSSQL;AZURE;REST API;Docker;GCP;MySQL;ASP.NET;.NET;Oracle;AWS;Kubernetes;Python,중소기업,"화물운송 중개, 대리 및 관련 서비스업",5,15,고졸(예정),2025.08.17 00:00,2025.09.15 23:59,188,14
(주)데이원컴퍼니,51558325,개발 PM;웹 풀스택 개발자,테크 lead 채용,Java;Node.js;GitHubActions;AWS;Terraform;React;ReactNative;OpenAPI;Docker,무관,학력무관,정규직,"",급성장중;시리즈D 투자유치;패스트트랙아시아 계열사;코스닥;매출액 1000억 기업;2호선 역세권 기업,Java;GitHub Actions;Terraform;Docker;Node.js;React Native;AWS;React;OpenAPI;QA;Confluence;Notion;Jira,중소기업;코스닥,기타 기술 및 직업훈련학원,7,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.17 00:00,2025.09.15 23:59,201,10
(주)데이원컴퍼니,51618776,QA 엔지니어,QA 엔지니어 채용,React;QA;Jira;Confluence;Notion,무관,학력무관,정규직,"",급성장중;시리즈D 투자유치;패스트트랙아시아 계열사;코스닥;매출액 1000억 기업;2호선 역세권 기업,Java;GitHub Actions;Terraform;Docker;Node.js;React Native;AWS;React;OpenAPI;QA;Confluence;Notion;Jira,중소기업;코스닥,기타 기술 및 직업훈련학원,5,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.21 00:00,2025.09.19 23:59,324,35
(주)데이터드리븐,51574345,개발 PM;서버/백엔드 개발자;웹 풀스택 개발자,풀스택 개발자,Django;Python;React;Git;TypeScript;Kubernetes;Docker;Vite;Next.js;ChakraUI,무관,학력무관,정규직,"","영업이익 20% 지속성장;스타트업;급성장중;재택근무;점심지원;영업이익 150% 급성장;평균연봉 6,000 이상",TypeScript;Git;Docker;Django;Next.js;Vite;React;Python;Kubernetes;Chakra UI,스타트업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,1,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.19 00:00,2025.09.17 23:59,342,56
(주)데이터메이커,51686292,인공지능/머신러닝,ML Engineer (3년 ~ 7년),Git;Python;PyTorch;GitHub;Kubernetes;Docker,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,3,7,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,33,3
(주)데이터메이커,51686302,인공지능/머신러닝,ML Engineer (8년 ~ 12년),Git;Python;PyTorch;GitHub;Kubernetes;Docker,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,8,12,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,68,3
(주)데이터메이커,51686306,인공지능/머신러닝,ML Engineer (13년 이상),Git;Python;PyTorch;GitHub;Kubernetes;Docker,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,13,20,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,41,1
(주)데이터메이커,51686572,DevOps/시스템 엔지니어,DevOps 엔지니어 (5년 ~ 10년),Terraform;Pulumi;GoLand;Argo;Linux;Ansible;Kubernetes;Python;Shell;GitHubActions,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,5,10,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,32,1
(주)데이터메이커,51686578,DevOps/시스템 엔지니어,DevOps 엔지니어 (11년 ~ 15년),Terraform;Pulumi;GoLand;Argo;Linux;Ansible;Kubernetes;Python;Shell;GitHubActions,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,11,15,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,55,2
(주)데이터메이커,51686579,DevOps/시스템 엔지니어,DevOps 엔지니어 (16년 ~ 20년),Terraform;Pulumi;GoLand;Argo;Linux;Ansible;Kubernetes;Python;Shell;GitHubActions,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,16,20,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,18,1
(주)데이터메이커,51686583,서버/백엔드 개발자;웹 풀스택 개발자,백엔드 개발자 (3년 ~ 7년),Django;DjangoRESTframework;MySQL;Rails;RESTAPI;Node.js;Spring;Python;Oracle;PostgreSQL,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,3,7,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,98,11
(주)데이터메이커,51686592,서버/백엔드 개발자;웹 풀스택 개발자,백엔드 개발자 (8년 ~ 12년),Django;DjangoRESTframework;MySQL;Rails;RESTAPI;Node.js;Spring;Python;Oracle;PostgreSQL,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,8,12,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,48,4
(주)데이터메이커,51686605,서버/백엔드 개발자;웹 풀스택 개발자,백엔드 개발자 (13년 ~ 15년),Django;DjangoRESTframework;MySQL;Rails;RESTAPI;Node.js;Spring;Python;Oracle;PostgreSQL,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,13,15,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,37,2
(주)데이터메이커,51686610,서버/백엔드 개발자;DevOps/시스템 엔지니어,서버 및 인프라 개발자 (5년 ~ 10년),Terraform;Pulumi;Golang;Argo;Linux;Ansible;Python;Shell;GitHubActions,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,5,10,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,76,1
(주)데이터메이커,51686619,서버/백엔드 개발자;DevOps/시스템 엔지니어,서버 및 인프라 개발자 (11년 ~ 15년),Terraform;Pulumi;Golang;Argo;Linux;Ansible;Python;Shell;GitHubActions,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,11,15,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,42,2
(주)데이터메이커,51686635,서버/백엔드 개발자;DevOps/시스템 엔지니어,서버 및 인프라 개발자 (16년 ~ 20년),Terraform;Pulumi;Golang;Argo;Linux;Ansible;Python;Shell;GitHubActions,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,16,20,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,43,3
(주)데이터메이커,51686642,프론트엔드 개발자,웹 그래픽(F/E) 개발자 (5년 ~ 10년),JavaScript;Babel;React;RESTAPI;Nuxt.js;Webpack;HTML5;Vue.js;CSS3;AngularJS,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,"",급성장중;휴가비 지원;프리한 복장;재택근무;유연근무제;성과급/상여금,Golang;AngularJS;scikit-learn;Babel;GitHub;PostgreSQL;ES6;three.js;REST API;Shell;PyTorch;GitHub Actions;Docker;Terraform;Django REST framework;JavaScript;MySQL;Oracle;Python;Ubuntu;CSS 3;Rust;Argo;Redis;Nuxt.js;Node.js;Spring;Pulumi;React;Rails;Vue.js;Git;Linux;Django;TailwindCSS;Ansible;HTML5;Keras;GoLand;Webpack;Kubernetes,중소기업,전기ㆍ전자공학 연구개발업,5,10,대졸(예정),2025.09.01 00:00,2025.09.30 23:59,11,2
