company_name,salary_avg,salary_min,salary_max,salary_yoy_change,salary_info_reliability,salary_2022_avg,salary_2022_min,salary_2022_max,salary_2023_avg,salary_2023_min,salary_2023_max,salary_2024_avg,salary_2024_min,salary_2024_max,salary_2022_avg_industry,salary_2023_avg_industry,salary_2024_avg_industry,starting_salary_bachelors_avg,starting_salary_bachelors_yoy_change,starting_salary_bachelors_2022_avg,starting_salary_bachelors_2023_avg,starting_salary_bachelors_2024_avg,starting_salary_bachelors_estimated_monthly_takehome,salary_staff_high_school_avg,salary_staff_high_school_min,salary_staff_high_school_max,salary_staff_associates_avg,salary_staff_associates_min,salary_staff_associates_max,salary_staff_bachelors_avg,salary_staff_bachelors_min,salary_staff_bachelors_max,salary_junior_mgr_avg,salary_junior_mgr_min,salary_junior_mgr_max,salary_deputy_mgr_avg,salary_deputy_mgr_min,salary_deputy_mgr_max,salary_section_chief_avg,salary_section_chief_min,salary_section_chief_max,salary_deputy_section_chief_avg,salary_deputy_section_chief_min,salary_deputy_section_chief_max,salary_department_head_avg,salary_department_head_min,salary_department_head_max,salary_by_age_2022_json,salary_by_age_2023_json,salary_by_age_2024_json,company_salary_url_saramin,saramin_company_salary_collection_time
에이엠스퀘어(주),5332,3153,7520,9.87,"매우
낮음",4662,2816,6614,4853,2888,6867,5332,3153,7520,4893,5140,5292,3675,3.06,3530,3566,3675,2619460,3359,3192,3526,3530,3359,3701,3764,3473,4055,4374,4071,4677,5081,4680,5483,5848,5459,6237,6811,6306,7316,7993,7324,8663,"{''20'': 2889, ''21'': 2889, ''22'': 3156, ''23'': 3156, ''24'': 3247, ''25'': 3422, ''26'': 3544, ''27'': 3735, ''28'': 3906, ''29'': 4063, ''30'': 4225, ''31'': 4399, ''32'': 4561, ''33'': 4706, ''34'': 4837, ''35'': 4977, ''36'': 5127, ''37'': 5316, ''38'': 5531, ''39'': 5738, ''40'': 5925, ''41'': 6104, ''42'': 6285, ''43'': 6455, ''44'': 6659, ''45'': 6907, ''46'': 7161, ''47'': 7417, ''48'': 7657, ''49'': 7865, ''50'': 8019}","{''20'': 3085, ''21'': 3085, ''22'': 3085, ''23'': 3212, ''24'': 3330, ''25'': 3447, ''26'': 3634, ''27'': 3757, ''28'': 3951, ''29'': 4125, ''30'': 4287, ''31'': 4450, ''32'': 4625, ''33'': 4788, ''34'': 4934, ''35'': 5067, ''36'': 5211, ''37'': 5367, ''38'': 5564, ''39'': 5784, ''40'': 5997, ''41'': 6192, ''42'': 6382, ''43'': 6578, ''44'': 6764, ''45'': 6980, ''46'': 7241, ''47'': 7507, ''48'': 7774, ''49'': 8018, ''50'': 8227}","{''20'': 3229, ''21'': 3229, ''22'': 3350, ''23'': 3480, ''24'': 3510, ''25'': 3597, ''26'': 3716, ''27'': 3926, ''28'': 4073, ''29'': 4289, ''30'': 4482, ''31'': 4654, ''32'': 4824, ''33'': 5008, ''34'': 5180, ''35'': 5339, ''36'': 5485, ''37'': 5644, ''38'': 5814, ''39'': 6029, ''40'': 6270, ''41'': 6501, ''42'': 6714, ''43'': 6922, ''44'': 7133, ''45'': 7327, ''46'': 7553, ''47'': 7832, ''48'': 8123, ''49'': 8421, ''50'': 8706}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=bkxmRXo5cDZOdWxTeHEza2hnbjdJZz09,2025-09-14 21:18:19.124027+00
이마고웍스(주),7065,3504,8184,17.71,보통,5199,3057,6646,6002,3264,7360,7065,3504,8184,4893,5140,5292,4432,7.08,3795,4139,4432,3104113,3923,3683,4163,4193,3942,4444,4488,4147,4829,5002,4800,5204,5590,5200,5980,6407,5964,6850,7774,6956,8592,9180,8604,9757,"{''20'': 3136, ''21'': 3136, ''22'': 3434, ''23'': 3434, ''24'': 3554, ''25'': 3780, ''26'': 3914, ''27'': 4034, ''28'': 4129, ''29'': 4217, ''30'': 4321, ''31'': 4442, ''32'': 4572, ''33'': 4711, ''34'': 4843, ''35'': 4985, ''36'': 5136, ''37'': 5343, ''38'': 5599, ''39'': 5892, ''40'': 6204, ''41'': 6525, ''42'': 6796, ''43'': 6964, ''44'': 7116, ''45'': 7289, ''46'': 7426, ''47'': 7525, ''48'': 7611, ''49'': 7723, ''50'': 7873}","{''20'': 3548, ''21'': 3548, ''22'': 3548, ''23'': 3680, ''24'': 3866, ''25'': 4041, ''26'': 4268, ''27'': 4378, ''28'': 4495, ''29'': 4591, ''30'': 4688, ''31'': 4804, ''32'': 4943, ''33'': 5095, ''34'': 5256, ''35'': 5412, ''36'': 5578, ''37'': 5756, ''38'': 5990, ''39'': 6275, ''40'': 6592, ''41'': 6925, ''42'': 7271, ''43'': 7575, ''44'': 7781, ''45'': 7969, ''46'': 8190, ''47'': 8384, ''48'': 8536, ''49'': 8644, ''50'': 8764}","{''20'': 3722, ''21'': 3722, ''22'': 3994, ''23'': 4040, ''24'': 4141, ''25'': 4318, ''26'': 4475, ''27'': 4702, ''28'': 4807, ''29'': 4942, ''30'': 5067, ''31'': 5195, ''32'': 5338, ''33'': 5501, ''34'': 5667, ''35'': 5840, ''36'': 6002, ''37'': 6176, ''38'': 6357, ''39'': 6601, ''40'': 6900, ''41'': 7246, ''42'': 7614, ''43'': 7995, ''44'': 8331, ''45'': 8562, ''46'': 8790, ''47'': 9082, ''48'': 9360, ''49'': 9578, ''50'': 9712}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=Ly9FcnIwRW9lV0U1RVNLN1lTRjJaUT09,2025-09-14 21:19:33.439832+00
엑스페릭스,7432,3762,8375,10.81,낮음,6100,3422,7241,6707,3554,7662,7432,3762,8375,4664,4875,5047,4418,5.37,4024,4193,4418,3093526,4061,3848,4274,4281,4074,4488,4540,4235,4845,5135,4835,5434,5951,5455,6448,6870,6436,7305,7907,7359,8455,9155,8499,9811,"{''20'': 3511, ''21'': 3511, ''22'': 3755, ''23'': 3770, ''24'': 3870, ''25'': 4034, ''26'': 4120, ''27'': 4272, ''28'': 4409, ''29'': 4545, ''30'': 4697, ''31'': 4867, ''32'': 5033, ''33'': 5198, ''34'': 5357, ''35'': 5537, ''36'': 5728, ''37'': 5944, ''38'': 6161, ''39'': 6365, ''40'': 6559, ''41'': 6757, ''42'': 6965, ''43'': 7169, ''44'': 7376, ''45'': 7624, ''46'': 7863, ''47'': 8091, ''48'': 8278, ''49'': 8444, ''50'': 8611}","{''20'': 3771, ''21'': 3771, ''22'': 3771, ''23'': 3931, ''24'': 4045, ''25'': 4149, ''26'': 4330, ''27'': 4427, ''28'': 4595, ''29'': 4746, ''30'': 4899, ''31'': 5068, ''32'': 5257, ''33'': 5440, ''34'': 5618, ''35'': 5787, ''36'': 5968, ''37'': 6154, ''38'': 6363, ''39'': 6579, ''40'': 6797, ''41'': 7014, ''42'': 7238, ''43'': 7463, ''44'': 7672, ''45'': 7894, ''46'': 8165, ''47'': 8414, ''48'': 8647, ''49'': 8852, ''50'': 9032}","{''20'': 3890, ''21'': 3890, ''22'': 4073, ''23'': 4200, ''24'': 4255, ''25'': 4375, ''26'': 4504, ''27'': 4724, ''28'': 4846, ''29'': 5043, ''30'': 5230, ''31'': 5421, ''32'': 5634, ''33'': 5863, ''34'': 6074, ''35'': 6270, ''36'': 6449, ''37'': 6646, ''38'': 6850, ''39'': 7083, ''40'': 7326, ''41'': 7568, ''42'': 7799, ''43'': 8026, ''44'': 8251, ''45'': 8476, ''46'': 8721, ''47'': 9021, ''48'': 9310, ''49'': 9585, ''50'': 9820}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=YWF6b1hCNzhBdXZScFFvcUF4SGtXQT09,2025-09-14 21:20:38.283742+00
(주)액스비스,6780,3581,7609,6.94,낮음,5761,3044,6971,6340,3344,7388,6780,3581,7609,4664,4875,5047,4170,4.46,3774,3992,4170,2936520,3875,3671,4078,4082,3893,4272,4307,4050,4564,4794,4535,5053,5506,5054,5957,6366,5969,6763,7365,6804,7925,8563,8011,9115,"{''20'': 3144, ''21'': 3144, ''22'': 3551, ''23'': 3551, ''24'': 3618, ''25'': 3807, ''26'': 3876, ''27'': 4012, ''28'': 4148, ''29'': 4283, ''30'': 4425, ''31'': 4579, ''32'': 4750, ''33'': 4924, ''34'': 5086, ''35'': 5256, ''36'': 5427, ''37'': 5619, ''38'': 5818, ''39'': 6024, ''40'': 6225, ''41'': 6415, ''42'': 6612, ''43'': 6820, ''44'': 7045, ''45'': 7279, ''46'': 7487, ''47'': 7677, ''48'': 7852, ''49'': 8029, ''50'': 8192}","{''20'': 3539, ''21'': 3539, ''22'': 3539, ''23'': 3691, ''24'': 3811, ''25'': 3941, ''26'': 4141, ''27'': 4219, ''28'': 4374, ''29'': 4526, ''30'': 4680, ''31'': 4838, ''32'': 5010, ''33'': 5199, ''34'': 5386, ''35'': 5557, ''36'': 5729, ''37'': 5902, ''38'': 6107, ''39'': 6323, ''40'': 6544, ''41'': 6758, ''42'': 6962, ''43'': 7175, ''44'': 7397, ''45'': 7640, ''46'': 7906, ''47'': 8153, ''48'': 8363, ''49'': 8536, ''50'': 8702}","{''20'': 3710, ''21'': 3710, ''22'': 3892, ''23'': 4008, ''24'': 4057, ''25'': 4170, ''26'': 4286, ''27'': 4477, ''28'': 4548, ''29'': 4710, ''30'': 4875, ''31'': 5045, ''32'': 5216, ''33'': 5400, ''34'': 5600, ''35'': 5797, ''36'': 5978, ''37'': 6164, ''38'': 6348, ''39'': 6561, ''40'': 6782, ''41'': 7014, ''42'': 7246, ''43'': 7478, ''44'': 7716, ''45'': 7954, ''46'': 8209, ''47'': 8485, ''48'': 8721, ''49'': 8921, ''50'': 9091}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=dmo5ckVoczRGckhEY0pTRmpSR01pUT09,2025-09-14 21:21:34.908685+00
(주)옵트에이아이,4851,2929,6530,-3.31,"매우
낮음",5208,3051,6701,5017,2954,6667,4851,2929,6530,4893,5140,5292,3478,-1.53,3592,3532,3478,2495523,3208,3028,3387,3396,3226,3565,3592,3371,3813,4034,3795,4272,4704,4283,5125,5467,5130,5804,6285,5844,6725,7212,6752,7672,"{''20'': 3130, ''21'': 3130, ''22'': 3291, ''23'': 3338, ''24'': 3405, ''25'': 3550, ''26'': 3646, ''27'': 3809, ''28'': 3964, ''29'': 4119, ''30'': 4286, ''31'': 4466, ''32'': 4647, ''33'': 4831, ''34'': 5002, ''35'': 5174, ''36'': 5344, ''37'': 5532, ''38'': 5722, ''39'': 5910, ''40'': 6096, ''41'': 6285, ''42'': 6466, ''43'': 6624, ''44'': 6800, ''45'': 7026, ''46'': 7251, ''47'': 7466, ''48'': 7649, ''49'': 7821, ''50'': 7992}","{''20'': 3171, ''21'': 3171, ''22'': 3171, ''23'': 3297, ''24'': 3420, ''25'': 3516, ''26'': 3659, ''27'': 3735, ''28'': 3880, ''29'': 4025, ''30'': 4179, ''31'': 4347, ''32'': 4526, ''33'': 4699, ''34'': 4873, ''35'': 5033, ''36'': 5194, ''37'': 5356, ''38'': 5539, ''39'': 5726, ''40'': 5919, ''41'': 6111, ''42'': 6303, ''43'': 6482, ''44'': 6638, ''45'': 6816, ''46'': 7047, ''47'': 7269, ''48'': 7472, ''49'': 7643, ''50'': 7808}","{''20'': 3060, ''21'': 3060, ''22'': 3237, ''23'': 3311, ''24'': 3372, ''25'': 3483, ''26'': 3577, ''27'': 3725, ''28'': 3807, ''29'': 3957, ''30'': 4107, ''31'': 4265, ''32'': 4435, ''33'': 4618, ''34'': 4798, ''35'': 4977, ''36'': 5136, ''37'': 5296, ''38'': 5454, ''39'': 5634, ''40'': 5818, ''41'': 6008, ''42'': 6196, ''43'': 6386, ''44'': 6570, ''45'': 6733, ''46'': 6907, ''47'': 7121, ''48'': 7328, ''49'': 7517, ''50'': 7670}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=R1NScnY5elFFU0Y4VjVWdlZYd0wrQT09,2025-09-14 21:23:00.295401+00
(주)모비루스,7277,3521,8338,6.37,보통,7787,3827,8300,6841,3423,8004,7277,3521,8338,4893,5140,5292,4226,5.12,4261,4020,4226,2970306,3917,3683,4151,4162,3949,4376,4379,4154,4604,4782,4545,5018,5569,5041,6097,6552,6111,6994,7680,7034,8326,9089,8396,9783,"{''20'': 3926, ''21'': 3926, ''22'': 4066, ''23'': 4161, ''24'': 4207, ''25'': 4333, ''26'': 4385, ''27'': 4531, ''28'': 4698, ''29'': 4888, ''30'': 5102, ''31'': 5326, ''32'': 5536, ''33'': 5757, ''34'': 5973, ''35'': 6196, ''36'': 6409, ''37'': 6645, ''38'': 6898, ''39'': 7166, ''40'': 7439, ''41'': 7709, ''42'': 7983, ''43'': 8229, ''44'': 8490, ''45'': 8794, ''46'': 9092, ''47'': 9378, ''48'': 9630, ''49'': 9852, ''50'': 10048}","{''20'': 3680, ''21'': 3680, ''22'': 3680, ''23'': 3826, ''24'': 3970, ''25'': 4074, ''26'': 4214, ''27'': 4265, ''28'': 4394, ''29'': 4536, ''30'': 4704, ''31'': 4901, ''32'': 5113, ''33'': 5315, ''34'': 5523, ''35'': 5717, ''36'': 5914, ''37'': 6107, ''38'': 6324, ''39'': 6553, ''40'': 6801, ''41'': 7066, ''42'': 7338, ''43'': 7608, ''44'': 7850, ''45'': 8109, ''46'': 8417, ''47'': 8716, ''48'': 8991, ''49'': 9228, ''50'': 9452}","{''20'': 3722, ''21'': 3722, ''22'': 3977, ''23'': 4037, ''24'': 4130, ''25'': 4283, ''26'': 4387, ''27'': 4528, ''28'': 4568, ''29'': 4696, ''30'': 4844, ''31'': 5020, ''32'': 5232, ''33'': 5461, ''34'': 5680, ''35'': 5906, ''36'': 6118, ''37'': 6330, ''38'': 6535, ''39'': 6766, ''40'': 7014, ''41'': 7272, ''42'': 7537, ''43'': 7809, ''44'': 8095, ''45'': 8357, ''46'': 8633, ''47'': 8960, ''48'': 9267, ''49'': 9545, ''50'': 9776}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=Tk9XMUJIZnNPZTlEbzNNL0pKS0N1dz09,2025-09-14 21:23:59.853134+00
(주)인공지능팩토리,5162,3144,6821,-6.35,낮음,6238,3410,7465,5512,3134,7057,5162,3144,6821,4893,5140,5292,3592,-3.52,3977,3723,3592,2567423,3356,3187,3525,3521,3364,3678,3712,3491,3932,4172,3925,4418,4810,4432,5188,5510,5180,5840,6371,5884,6857,7435,6888,7982,"{''20'': 3498, ''21'': 3498, ''22'': 3662, ''23'': 3723, ''24'': 3788, ''25'': 3939, ''26'': 4040, ''27'': 4219, ''28'': 4390, ''29'': 4562, ''30'': 4748, ''31'': 4944, ''32'': 5131, ''33'': 5313, ''34'': 5476, ''35'': 5636, ''36'': 5791, ''37'': 5977, ''38'': 6176, ''39'': 6384, ''40'': 6595, ''41'': 6807, ''42'': 7014, ''43'': 7208, ''44'': 7427, ''45'': 7702, ''46'': 7983, ''47'': 8250, ''48'': 8470, ''49'': 8674, ''50'': 8876}","{''20'': 3350, ''21'': 3350, ''22'': 3350, ''23'': 3487, ''24'': 3604, ''25'': 3701, ''26'': 3853, ''27'': 3936, ''28'': 4092, ''29'': 4247, ''30'': 4408, ''31'': 4574, ''32'': 4745, ''33'': 4910, ''34'': 5073, ''35'': 5224, ''36'': 5379, ''37'': 5534, ''38'': 5711, ''39'': 5899, ''40'': 6099, ''41'': 6300, ''42'': 6504, ''43'': 6709, ''44'': 6899, ''45'': 7109, ''46'': 7365, ''47'': 7620, ''48'': 7865, ''49'': 8069, ''50'': 8258}","{''20'': 3224, ''21'': 3224, ''22'': 3349, ''23'': 3476, ''24'': 3509, ''25'': 3591, ''26'': 3682, ''27'': 3843, ''28'': 3935, ''29'': 4095, ''30'': 4251, ''31'': 4408, ''32'': 4571, ''33'': 4739, ''34'': 4898, ''35'': 5053, ''36'': 5193, ''37'': 5340, ''38'': 5491, ''39'': 5669, ''40'': 5860, ''41'': 6061, ''42'': 6271, ''43'': 6483, ''44'': 6686, ''45'': 6867, ''46'': 7070, ''47'': 7326, ''48'': 7572, ''49'': 7796, ''50'': 7981}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=UzlvaTZ2SG5XVmh3SitSYTJHZ2pNUT09,2025-09-14 21:24:56.51635+00
피엠인터내셔널코리아(유),5462,3170,7886,16.21,높음,4304,2722,7220,4700,2882,7569,5462,3170,7886,4660,4853,5010,3452,6.84,3115,3231,3452,2478736,3338,3181,3495,3467,3348,3585,3603,3450,3756,3944,3748,4140,4530,4152,4907,5235,4896,5574,6181,5575,6786,7695,6877,8513,"{''20'': 2792, ''21'': 2792, ''22'': 2962, ''23'': 2988, ''24'': 3051, ''25'': 3161, ''26'': 3207, ''27'': 3312, ''28'': 3414, ''29'': 3521, ''30'': 3644, ''31'': 3784, ''32'': 3929, ''33'': 4060, ''34'': 4175, ''35'': 4301, ''36'': 4444, ''37'': 4608, ''38'': 4781, ''39'': 4963, ''40'': 5154, ''41'': 5370, ''42'': 5630, ''43'': 5910, ''44'': 6195, ''45'': 6470, ''46'': 6751, ''47'': 7054, ''48'': 7355, ''49'': 7687, ''50'': 8106}","{''20'': 3010, ''21'': 3010, ''22'': 3010, ''23'': 3149, ''24'': 3196, ''25'': 3245, ''26'': 3363, ''27'': 3415, ''28'': 3531, ''29'': 3640, ''30'': 3755, ''31'': 3890, ''32'': 4045, ''33'': 4204, ''34'': 4345, ''35'': 4467, ''36'': 4597, ''37'': 4744, ''38'': 4913, ''39'': 5095, ''40'': 5287, ''41'': 5492, ''42'': 5720, ''43'': 5993, ''44'': 6287, ''45'': 6586, ''46'': 6872, ''47'': 7161, ''48'': 7478, ''49'': 7804, ''50'': 8180}","{''20'': 3220, ''21'': 3220, ''22'': 3314, ''23'': 3464, ''24'': 3474, ''25'': 3514, ''26'': 3569, ''27'': 3702, ''28'': 3758, ''29'': 3883, ''30'': 4003, ''31'': 4135, ''32'': 4284, ''33'': 4452, ''34'': 4622, ''35'': 4776, ''36'': 4911, ''37'': 5057, ''38'': 5217, ''39'': 5398, ''40'': 5595, ''41'': 5801, ''42'': 6017, ''43'': 6259, ''44'': 6550, ''45'': 6864, ''46'': 7186, ''47'': 7504, ''48'': 7836, ''49'': 8203, ''50'': 8580}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=UThNR0RQdmRwU21nYlFVaU5WLzVudz09,2025-09-14 21:25:58.82494+00
(주)딥인사이트,8218,3889,9351,7.2,보통,7153,3627,8052,7666,3612,8676,8218,3889,9351,4893,5140,5292,4635,4.06,4247,4454,4635,3231470,4195,3972,4418,4444,4191,4697,4748,4392,5104,5386,5105,5667,5903,5598,6209,6682,6248,7116,8045,7063,9026,9989,9220,10758,"{''20'': 3721, ''21'': 3721, ''22'': 3960, ''23'': 3988, ''24'': 4074, ''25'': 4226, ''26'': 4309, ''27'': 4498, ''28'': 4669, ''29'': 4808, ''30'': 4919, ''31'': 5021, ''32'': 5129, ''33'': 5271, ''34'': 5423, ''35'': 5592, ''36'': 5772, ''37'': 5974, ''38'': 6189, ''39'': 6425, ''40'': 6697, ''41'': 7036, ''42'': 7440, ''43'': 7814, ''44'': 8114, ''45'': 8425, ''46'': 8710, ''47'': 8978, ''48'': 9245, ''49'': 9523, ''50'': 9748}","{''20'': 3908, ''21'': 3908, ''22'': 3908, ''23'': 4058, ''24'': 4248, ''25'': 4404, ''26'': 4605, ''27'': 4706, ''28'': 4912, ''29'': 5095, ''30'': 5236, ''31'': 5343, ''32'': 5438, ''33'': 5554, ''34'': 5713, ''35'': 5885, ''36'': 6071, ''37'': 6265, ''38'': 6484, ''39'': 6719, ''40'': 6979, ''41'': 7278, ''42'': 7653, ''43'': 8105, ''44'': 8518, ''45'': 8844, ''46'': 9161, ''47'': 9444, ''48'': 9703, ''49'': 9965, ''50'': 10242}","{''20'': 4017, ''21'': 4017, ''22'': 4202, ''23'': 4337, ''24'': 4404, ''25'': 4556, ''26'': 4725, ''27'': 4962, ''28'': 5097, ''29'': 5318, ''30'': 5503, ''31'': 5629, ''32'': 5717, ''33'': 5803, ''34'': 5921, ''35'': 6088, ''36'': 6265, ''37'': 6456, ''38'': 6659, ''39'': 6891, ''40'': 7141, ''41'': 7410, ''42'': 7735, ''43'': 8160, ''44'': 8676, ''45'': 9150, ''46'': 9512, ''47'': 9865, ''48'': 10179, ''49'': 10471, ''50'': 10760}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=LzZDSHVLdThSWFA2TW14TnpvYWlKdz09,2025-09-14 21:27:06.731704+00
(주)에프에스솔루션,6924,3520,8165,-16.43,보통,5682,3204,7100,8285,3825,9119,6924,3520,8165,4893,5140,5292,4185,-10.98,3766,4701,4185,2945010,3852,3638,4066,4075,3873,4276,4318,4040,4596,4849,4594,5105,5470,5107,5832,6157,5816,6498,7254,6515,7993,8854,8146,9562,"{''20'': 3287, ''21'': 3287, ''22'': 3451, ''23'': 3504, ''24'': 3571, ''25'': 3719, ''26'': 3819, ''27'': 3992, ''28'': 4152, ''29'': 4300, ''30'': 4445, ''31'': 4593, ''32'': 4734, ''33'': 4871, ''34'': 4997, ''35'': 5128, ''36'': 5260, ''37'': 5417, ''38'': 5599, ''39'': 5813, ''40'': 6048, ''41'': 6288, ''42'': 6540, ''43'': 6800, ''44'': 7069, ''45'': 7336, ''46'': 7580, ''47'': 7808, ''48'': 7999, ''49'': 8187, ''50'': 8394}","{''20'': 4131, ''21'': 4131, ''22'': 4131, ''23'': 4291, ''24'': 4476, ''25'': 4629, ''26'': 4844, ''27'': 4962, ''28'': 5133, ''29'': 5271, ''30'': 5408, ''31'': 5576, ''32'': 5758, ''33'': 5932, ''34'': 6106, ''35'': 6268, ''36'': 6432, ''37'': 6599, ''38'': 6800, ''39'': 7029, ''40'': 7295, ''41'': 7598, ''42'': 7949, ''43'': 8375, ''44'': 8841, ''45'': 9297, ''46'': 9689, ''47'': 10033, ''48'': 10346, ''49'': 10603, ''50'': 10828}","{''20'': 3676, ''21'': 3676, ''22'': 3885, ''23'': 3977, ''24'': 4047, ''25'': 4177, ''26'': 4291, ''27'': 4482, ''28'': 4595, ''29'': 4780, ''30'': 4939, ''31'': 5085, ''32'': 5239, ''33'': 5401, ''34'': 5555, ''35'': 5704, ''36'': 5836, ''37'': 5979, ''38'': 6130, ''39'': 6315, ''40'': 6527, ''41'': 6779, ''42'': 7066, ''43'': 7375, ''44'': 7715, ''45'': 8064, ''46'': 8418, ''47'': 8752, ''48'': 9047, ''49'': 9314, ''50'': 9533}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=aGRYbWRuMHlxV21kMTVNVjNCYWkxZz09,2025-09-14 21:28:02.699651+00
(주)아이브,7792,3865,8479,1.14,보통,7130,3640,7688,7704,3701,8165,7792,3865,8479,4664,4875,5047,4495,-1.12,4406,4546,4495,3143703,4128,3920,4337,4344,4129,4558,4625,4283,4967,5413,4959,5867,6473,5918,7028,7296,6981,7610,8069,7651,8487,9075,8528,9621,"{''20'': 3734, ''21'': 3734, ''22'': 3964, ''23'': 3997, ''24'': 4090, ''25'': 4271, ''26'': 4409, ''27'': 4669, ''28'': 4944, ''29'': 5214, ''30'': 5457, ''31'': 5687, ''32'': 5889, ''33'': 6069, ''34'': 6197, ''35'': 6325, ''36'': 6452, ''37'': 6607, ''38'': 6777, ''39'': 6946, ''40'': 7098, ''41'': 7258, ''42'': 7436, ''43'': 7607, ''44'': 7797, ''45'': 8039, ''46'': 8263, ''47'': 8460, ''48'': 8633, ''49'': 8821, ''50'': 9048}","{''20'': 3959, ''21'': 3959, ''22'': 3959, ''23'': 4120, ''24'': 4276, ''25'': 4422, ''26'': 4648, ''27'': 4796, ''28'': 5065, ''29'': 5344, ''30'': 5624, ''31'': 5891, ''32'': 6147, ''33'': 6375, ''34'': 6580, ''35'': 6731, ''36'': 6879, ''37'': 7017, ''38'': 7183, ''39'': 7365, ''40'': 7547, ''41'': 7706, ''42'': 7868, ''43'': 8049, ''44'': 8222, ''45'': 8419, ''46'': 8663, ''47'': 8886, ''48'': 9081, ''49'': 9260, ''50'': 9458}","{''20'': 3965, ''21'': 3965, ''22'': 4120, ''23'': 4275, ''24'': 4318, ''25'': 4433, ''26'': 4576, ''27'': 4819, ''28'': 4981, ''29'': 5266, ''30'': 5557, ''31'': 5850, ''32'': 6128, ''33'': 6396, ''34'': 6632, ''35'': 6841, ''36'': 6992, ''37'': 7137, ''38'': 7276, ''39'': 7445, ''40'': 7631, ''41'': 7816, ''42'': 7980, ''43'': 8146, ''44'': 8332, ''45'': 8511, ''46'': 8714, ''47'': 8966, ''48'': 9202, ''49'': 9418, ''50'': 9640}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=aVdiRHhZcVpIQ0QxSTJDSzhpZGxsdz09,2025-09-14 21:30:00.371652+00
(주)바로팜,7411,3679,8393,11.19,보통,5845,3105,7280,6665,3408,7806,7411,3679,8393,4660,4853,5010,4399,0.5,4145,4377,4399,3081843,3936,3735,4136,4154,3929,4379,4477,4065,4889,5199,4933,5465,5915,5420,6410,6930,6467,7393,8111,7489,8732,9254,8637,9871,"{''20'': 3194, ''21'': 3194, ''22'': 3596, ''23'': 3596, ''24'': 3689, ''25'': 3962, ''26'': 4167, ''27'': 4389, ''28'': 4492, ''29'': 4579, ''30'': 4696, ''31'': 4839, ''32'': 4995, ''33'': 5187, ''34'': 5400, ''35'': 5611, ''36'': 5787, ''37'': 5984, ''38'': 6215, ''39'': 6479, ''40'': 6744, ''41'': 6980, ''42'': 7190, ''43'': 7334, ''44'': 7454, ''45'': 7616, ''46'': 7805, ''47'': 8005, ''48'': 8175, ''49'': 8313, ''50'': 8462}","{''20'': 3636, ''21'': 3636, ''22'': 3636, ''23'': 3786, ''24'': 3924, ''25'': 4075, ''26'': 4345, ''27'': 4549, ''28'': 4778, ''29'': 4893, ''30'': 4994, ''31'': 5127, ''32'': 5287, ''33'': 5463, ''34'': 5676, ''35'': 5909, ''36'': 6140, ''37'': 6329, ''38'': 6536, ''39'': 6783, ''40'': 7070, ''41'': 7359, ''42'': 7621, ''43'': 7852, ''44'': 8008, ''45'': 8139, ''46'': 8324, ''47'': 8546, ''48'': 8796, ''49'': 9029, ''50'': 9224}","{''20'': 3778, ''21'': 3778, ''22'': 3931, ''23'': 4074, ''24'': 4119, ''25'': 4241, ''26'': 4408, ''27'': 4705, ''28'': 4916, ''29'': 5157, ''30'': 5296, ''31'': 5430, ''32'': 5598, ''33'': 5791, ''34'': 5989, ''35'': 6219, ''36'': 6464, ''37'': 6711, ''38'': 6916, ''39'': 7145, ''40'': 7415, ''41'': 7722, ''42'': 8025, ''43'': 8291, ''44'': 8523, ''45'': 8691, ''46'': 8844, ''47'': 9062, ''48'': 9333, ''49'': 9652, ''50'': 9946}",https://www.saramin.co.kr/zf_user/company-info/view-inner-salary?csn=bXVyRVpzSUUrU0UwTE45MlRWTk1aZz09,2025-09-14 21:30:55.232273+00
